timestamp, total_error, angular_error_deg, lat_error1, long_error1, lat_error2, long_error2
1438932138446, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932138810, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932139168, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932139566, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932139927, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932140324, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932140685, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932141089, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932141444, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932141810, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932142205, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932142569, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932142927, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932143324, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932143690, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932144047, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932144446, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932144844, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932145209, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932145567, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
1438932145768, 8.53979, -0.294418, -6.35692, -5.70242, -6.32753, -5.73501
